openalex_id,topic_id,topic_name,subfield_name,field_name,domain_name,score
https://openalex.org/W1637030073,https://openalex.org/T11121,Public Relations and Crisis Communication,Communication,Social Sciences,Social Sciences,0.991100013256073
https://openalex.org/W1648028894,https://openalex.org/T11835,Sustainability in Higher Education,Education,Social Sciences,Social Sciences,0.9922000169754028
https://openalex.org/W1648028894,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9829999804496765
https://openalex.org/W1648028894,https://openalex.org/T13469,"Environmental, Ecological, and Cultural Studies",Sociology and Political Science,Social Sciences,Social Sciences,0.9679999947547913
https://openalex.org/W1648236975,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.998199999332428
https://openalex.org/W1648236975,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9965999722480774
https://openalex.org/W1648236975,https://openalex.org/T10603,Smart Grid Energy Management,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9416999816894531
https://openalex.org/W1654875378,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.22300000488758087
https://openalex.org/W1695031009,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9473999738693237
https://openalex.org/W1695031009,https://openalex.org/T11988,Sustainable Building Design and Assessment,Building and Construction,Engineering,Physical Sciences,0.945900022983551
https://openalex.org/W1695031009,https://openalex.org/T13893,Sustainable Development and Policies,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9251999855041504
https://openalex.org/W172098738,https://openalex.org/T12965,Wildlife Conservation and Criminology Analyses,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0.9998000264167786
https://openalex.org/W172098738,https://openalex.org/T11420,Geographies of human-animal interactions,"Geography, Planning and Development",Social Sciences,Social Sciences,0.9847000241279602
https://openalex.org/W172098738,https://openalex.org/T12259,Environmental Justice and Health Disparities,Sociology and Political Science,Social Sciences,Social Sciences,0.9434000253677368
https://openalex.org/W17252936,https://openalex.org/T14472,Environmental and Cultural Studies in Latin America and Beyond,Ecology,Environmental Science,Physical Sciences,0.9894999861717224
https://openalex.org/W17252936,https://openalex.org/T12283,Latin American history and culture,Visual Arts and Performing Arts,Arts and Humanities,Social Sciences,0.982200026512146
https://openalex.org/W17252936,https://openalex.org/T13448,Indigenous Cultures and Socio-Education,Cultural Studies,Social Sciences,Social Sciences,0.9704999923706055
https://openalex.org/W1733211799,https://openalex.org/T10068,Technology Adoption and User Behaviour,Information Systems and Management,Decision Sciences,Social Sciences,0.8813999891281128
https://openalex.org/W1733211799,https://openalex.org/T11499,ICT Impact and Policies,Media Technology,Engineering,Physical Sciences,0.7512000203132629
https://openalex.org/W1733211799,https://openalex.org/T10679,Service-Oriented Architecture and Web Services,Information Systems,Computer Science,Physical Sciences,0.7509999871253967
https://openalex.org/W174076192,https://openalex.org/T10953,E-Government and Public Services,Political Science and International Relations,Social Sciences,Social Sciences,0.9944999814033508
https://openalex.org/W174076192,https://openalex.org/T10068,Technology Adoption and User Behaviour,Information Systems and Management,Decision Sciences,Social Sciences,0.9937000274658203
https://openalex.org/W174076192,https://openalex.org/T12028,Knowledge Management and Sharing,Communication,Social Sciences,Social Sciences,0.9860000014305115
https://openalex.org/W1750949001,https://openalex.org/T12629,Island Studies and Pacific Affairs,Demography,Social Sciences,Social Sciences,0.2248000055551529
https://openalex.org/W1750949001,https://openalex.org/T12414,Coastal and Marine Management,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.1949000060558319
https://openalex.org/W1762917618,https://openalex.org/T11370,Mobile Learning in Education,Information Systems,Computer Science,Physical Sciences,0.9943000078201294
https://openalex.org/W1762917618,https://openalex.org/T10636,Innovative Teaching and Learning Methods,Developmental and Educational Psychology,Psychology,Social Sciences,0.9794999957084656
https://openalex.org/W1762917618,https://openalex.org/T10355,Impact of Technology on Adolescents,Sociology and Political Science,Social Sciences,Social Sciences,0.9735000133514404
https://openalex.org/W1767453300,https://openalex.org/T12498,Latin American Cultural Politics,Anthropology,Social Sciences,Social Sciences,0.9822999835014343
https://openalex.org/W1767453300,https://openalex.org/T14418,"Development, Ethics, and Society",Development,Social Sciences,Social Sciences,0.9782999753952026
https://openalex.org/W1767453300,https://openalex.org/T10777,Politics and Society in Latin America,Political Science and International Relations,Social Sciences,Social Sciences,0.9677000045776367
https://openalex.org/W1769170171,https://openalex.org/T13000,World Systems and Global Transformations,Political Science and International Relations,Social Sciences,Social Sciences,0.508899986743927
https://openalex.org/W1769170171,https://openalex.org/T11552,"Global trade, sustainability, and social impact",Strategy and Management,"Business, Management and Accounting",Social Sciences,0.47679999470710754
https://openalex.org/W1769170171,https://openalex.org/T12903,Globalization and Cultural Identity,Sociology and Political Science,Social Sciences,Social Sciences,0.42829999327659607
https://openalex.org/W1772386586,https://openalex.org/T10064,Complex Network Analysis Techniques,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,0.9994000196456909
https://openalex.org/W1772386586,https://openalex.org/T10102,scientometrics and bibliometrics research,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences,0.9668999910354614
https://openalex.org/W1772386586,https://openalex.org/T13976,Web visibility and informetrics,Information Systems,Computer Science,Physical Sciences,0.9621999859809875
https://openalex.org/W1777700503,https://openalex.org/T11420,Geographies of human-animal interactions,"Geography, Planning and Development",Social Sciences,Social Sciences,0.9735000133514404
https://openalex.org/W1777700503,https://openalex.org/T10738,Posthumanist Ethics and Activism,Cultural Studies,Social Sciences,Social Sciences,0.9538999795913696
https://openalex.org/W1777700503,https://openalex.org/T13417,Biomedical Ethics and Regulation,Physiology,Medicine,Health Sciences,0.9348000288009644
https://openalex.org/W1779572632,https://openalex.org/T12643,Sustainability and Ecological Systems Analysis,Environmental Engineering,Environmental Science,Physical Sciences,0.9990000128746033
https://openalex.org/W1781766779,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9987999796867371
https://openalex.org/W1781766779,https://openalex.org/T11488,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Social Sciences,0.9944000244140625
https://openalex.org/W1781766779,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.993399977684021
https://openalex.org/W1784489792,https://openalex.org/T12021,Social and Educational Sciences,Education,Social Sciences,Social Sciences,0.9587000012397766
https://openalex.org/W1784489792,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9000999927520752
https://openalex.org/W1787368163,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9925000071525574
https://openalex.org/W1787368163,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9900000095367432
https://openalex.org/W1787368163,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9714000225067139
https://openalex.org/W1789592595,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.993399977684021
https://openalex.org/W1789592595,https://openalex.org/T12238,Green IT and Sustainability,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9839000105857849
https://openalex.org/W1789592595,https://openalex.org/T10603,Smart Grid Energy Management,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9829000234603882
https://openalex.org/W1797995488,https://openalex.org/T13059,"Religion, Ecology, and Ethics",Sociology and Political Science,Social Sciences,Social Sciences,0.9922999739646912
https://openalex.org/W1797995488,https://openalex.org/T12614,Indigenous Studies and Ecology,General Health Professions,Health Professions,Health Sciences,0.9688000082969666
https://openalex.org/W1797995488,https://openalex.org/T12819,Environmental Philosophy and Ethics,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0.9645000100135803
https://openalex.org/W1798557743,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9986000061035156
https://openalex.org/W1798557743,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.988099992275238
